DAY TN TX
20100901 9.8 18.9
20100902 10.4 19.1
20100903 11.2 19.3
20100904 10.1 19.9
20100905 9 20.6
20100906 9.2 21.4
20100907 12.2 20.7
20100908 12.8 21.5
20100909 12.8 20.5
20100910 13.8 17.9
20100911 13.5 23.4
20100912 10.6 19
20100913 10 19.2
20100914 15.2 19.9
20100915 11.4 17.2
20100916 10.5 16.9
20100917 6.2 16.7
20100918 5.6 16.4
20100919 8.3 16.4
20100920 11.2 20.4
20100921 11.3 21.5
20100922 10.3 23.7
20100923 13.1 22.4
20100924 11.8 17.6
20100925 9.4 14.4
20100926 6.7 13.2
20100927 5.2 12.5
20100928 9.8 14
20100929 12.1 16.4
20100930 8.9 16.9
20101001 7.6 16.6
20101002 12.7 17.7
20101003 15.5 23.1
20101004 15.2 22.4
20101005 14.1 19.4
20101006 13.6 18.6
20101007 12.8 20.1
20101008 11.5 20.6
20101009 11.1 22.5
20101010 8.3 19.6
20101011 6.1 16.8
20101012 5 13.6
20101013 4.4 12.6
20101014 3 11.7
20101015 8.4 13
20101016 4.6 11.7
20101017 2.9 8.8
20101018 0.9 12
20101019 6.5 12.7
20101020 3.5 7.7
20101021 0.9 10.4
20101022 5 10.7
20101023 3.6 7.9
20101024 2.7 11.3
20101025 1.5 10.4
20101026 1 10.5
20101027 6.3 12.5
20101028 7.3 14.3
20101029 7.1 16.1
20101030 8.1 14.4
20101031 7.7 15.8
20101101 6.8 11.2
20101102 7.6 12.1
20101103 11.6 15.1
20101104 14 16.1
20101105 12.6 14.5
20101106 6.6 14.2
20101107 4.8 8.3
20101108 4.5 7.1
20101109 4.8 8.1
20101110 3.8 8.3
20101111 2.1 12
20101112 9.4 13.5
20101113 10.3 13.9
20101114 6.8 13.5
20101115 3.7 11.5
20101116 2.1 6.4
20101117 1.7 5.6
20101118 2.3 6.8
20101119 5.4 9
20101120 2.6 10
20101121 2.1 4.7
20101122 3.5 5.3
20101123 3 5.6
20101124 1.6 5.7
20101125 0.4 3.9
20101126 0.3 2.5
20101127 -3.8 2.7
20101128 -4.5 1.8
20101129 -3.3 -2
20101130 -3.1 -0.7
20101201 -7.2 -3
20101202 -7.1 -4.5
20101203 -8 -2.5
20101204 -8 2.5
20101205 -0.5 3
20101206 -2.3 2.1
20101207 -2.9 -1.3
20101208 -2.5 -0.1
20101209 -1.8 3.9
20101210 1.6 5.1
20101211 4.4 5.9
20101212 -1.4 6.6
20101213 -5 1
20101214 -3.6 1.7
20101215 -4.6 3.5
20101216 -0.7 3.7
20101217 -4.2 -0.4
20101218 -6.4 -0.6
20101219 -3.5 -0.2
20101220 -5.3 1.1
20101221 -1.7 1.5
20101222 -2.1 0.9
20101223 -2.4 -0.7
20101224 -2.7 -1.1
20101225 -4.8 -0.7
20101226 -2.2 1.3
20101227 -2.7 0.3
20101228 0 1.8
20101229 1.2 3.3
20101230 -0.3 2
20101231 -0.5 2.1
20110101 1.4 3.9
20110102 -0.5 3.8
20110103 0 2.3
20110104 -1.9 2.1
20110105 -2.3 4.5
20110106 4.2 11.2
20110107 4.3 10.8
20110108 6.3 11.8
20110109 -0.1 6.8
20110110 -1.6 5.2
20110111 1.2 6.8
20110112 4.2 10.9
20110113 10.6 12.1
20110114 8.6 12.2
20110115 8.3 10.5
20110116 7.5 13
20110117 6.7 10.1
20110118 4.2 9.6
20110119 2.5 6.1
20110120 0.5 5.8
20110121 -1.8 5.2
20110122 3.1 5.9
20110123 2.1 6.6
20110124 3.4 7.6
20110125 2.9 8
20110126 0.7 6.3
20110127 -2.6 2.6
20110128 -3.7 1.5
20110129 -4.7 2.5
20110130 -5.5 -0.8
20110131 -4.3 -0.9
20110201 -4.8 0.4
20110202 0.2 4.7
20110203 3.2 7.7
20110204 4.5 10.5
20110205 9.3 10.9
20110206 8.2 10.3
20110207 6.3 11.4
20110208 1.2 10.5
20110209 0.7 11.2
20110210 4.9 10.9
20110211 9.2 11.9
20110212 4.9 13.2
20110213 2.5 8.8
20110214 4.8 8
20110215 3.4 8.9
20110216 3.2 11
20110217 0.6 10.1
20110218 0.6 3
20110219 0.6 5.9
20110220 1.6 3.8
20110221 -1.8 2.8
20110222 -4.1 4.7
20110223 -0.9 2.8
20110224 2.1 9.3
20110225 6.6 10.3
20110226 5.9 9.2
20110227 4.9 7.9
20110228 2.6 4.9
20110301 2.9 7.8
20110302 -0.4 10.2
20110303 -1.7 7.3
20110304 -1.7 8.9
20110305 -2.1 5.4
20110306 -0.1 7.7
20110307 -1.4 9.4
20110308 -1.5 12.3
20110309 4.6 9.8
20110310 4 9.6
20110311 3.9 11.7
20110312 2.9 14.5
20110313 8.1 12.5
20110314 7.5 14.7
20110315 6.1 18.3
20110316 6 13.4
20110317 4.4 6
20110318 4.6 10.6
20110319 1.5 11.3
20110320 -0.2 12.3
20110321 0.6 15.2
20110322 1.7 16.3
20110323 5 17
20110324 5 18.3
20110325 4.9 17.8
20110326 5 14.4
20110327 4.4 15.7
20110328 3.3 13.4
20110329 1.9 16.3
20110330 7.2 13.4
20110331 10 14.9
20110401 11.5 16.4
20110402 11.1 23.7
20110403 9.4 14.8
20110404 7.3 15
20110405 7 13.9
20110406 11.5 22.3
20110407 10.8 20.3
20110408 9.2 18.4
20110409 5.4 17.9
20110410 6.5 21.6
20110411 8.3 21.9
20110412 4.7 12.1
20110413 3.1 13.9
20110414 6.7 13.1
20110415 6.3 16.5
20110416 5 15.8
20110417 7.5 17.6
20110418 6.1 21.2
20110419 10.3 24.1
20110420 10.1 24.1
20110421 10.1 24.8
20110422 11.7 25.9
20110423 10.6 26.4
20110424 12.3 25.6
20110425 10.2 23.8
20110426 10.8 21.7
20110427 9.5 15.6
20110428 9.9 16.2
20110429 9 22.6
20110430 11.7 22.1
20110501 9.7 20.8
20110502 7.4 17.3
20110503 5 15.1
20110504 4 15.4
20110505 4.1 19.7
20110506 8.5 23.9
20110507 12.3 26.9
20110508 14.9 25.9
20110509 13.1 22.7
20110510 13.4 23.3
20110511 10.4 20.6
20110512 9.8 17.6
20110513 7.7 19.3
20110514 7.9 16.6
20110515 8 15.6
20110516 9.8 16
20110517 10.6 18.4
20110518 9.7 21.6
20110519 12.5 16.3
20110520 9.8 20.7
20110521 7 23.7
20110522 10.7 19.5
20110523 9 23
20110524 9.3 18.3
20110525 7.2 23.6
20110526 11.9 17.9
20110527 10.1 14.8
20110528 8.1 18.5
20110529 11.8 22.5
20110530 11.4 28.3
20110531 9.6 16.2
20110601 6.9 20.3
20110602 10.2 23.8
20110603 13.4 26.8
20110604 16.8 29.6
20110605 16 24.2
20110606 12.1 23.1
20110607 10.6 20.4
20110608 10 18.9
20110609 9.6 19.4
20110610 7.9 19.1
20110611 7.6 17.1
20110612 6.7 18.7
20110613 13.4 20.9
20110614 13.9 22.4
20110615 14.5 23.5
20110616 11.2 20.4
20110617 10.2 18.9
20110618 11.4 16.9
20110619 10.7 18.5
20110620 9.6 18.1
20110621 15.3 21.7
20110622 13.5 18.1
20110623 11.6 19
20110624 10.9 18.8
20110625 10.6 17.6
20110626 15.3 25.8
20110627 17.3 33.1
20110628 18.9 34.2
20110629 12.9 21.4
20110630 10.2 19.4
20110701 10.2 19.3
20110702 8.3 18.2
20110703 7.4 20.9
20110704 10.6 22.7
20110705 12.1 27
20110706 15.1 21.3
20110707 14.2 22.1
20110708 13.4 21.5
20110709 12.8 21
20110710 11.3 21.7
20110711 14.1 24.8
20110712 15.2 24.7
20110713 12.6 15.3
20110714 12 14.3
20110715 11 23.8
20110716 13.7 21.6
20110717 13 19.1
20110718 12.9 18.6
20110719 11.8 19.2
20110720 12.4 20.7
20110721 11.8 20.2
20110722 9.3 16.7
20110723 9.2 16.3
20110724 11 18.1
20110725 11.1 21.7
20110726 12.7 16.8
20110727 14 19.3
20110728 15.2 21.7
20110729 13.1 19.1
20110730 12.8 15.6
20110731 10.7 19.7
20110801 9.2 23.7
20110802 13.5 28.6
20110803 16.6 21.1
20110804 14.7 26.4
20110805 14.8 20.6
20110806 13.7 22.3
20110807 12.5 20.4
20110808 12.1 19.4
20110809 10.9 17.8
20110810 9.8 21.6
20110811 14.9 24.9
20110812 16.1 20.7
20110813 16.1 19.2
20110814 13.1 19.6
20110815 12 22.3
20110816 13.8 23.1
20110817 13.3 24.5
20110818 14.1 25.6
20110819 13.6 20.5
20110820 12.2 25.4
20110821 17.3 29.3
20110822 15.3 21.8
20110823 15 25.3
20110824 12.4 21.4
20110825 12.3 24.5
20110826 14.7 19.2
20110827 13 18.7
20110828 12.1 17.1
20110829 11.3 17.4
20110830 9.4 16.5
20110831 8 19.9
20110901 10.2 21.6
20110902 12.5 27
20110903 16.6 29.7
20110904 12.8 22.7
20110905 12 18.9
20110906 13.1 17.9
20110907 12.3 18.1
20110908 12.5 15.7
20110909 15.8 21.8
20110910 17.4 28
20110911 13.8 19.6
20110912 13.5 21.4
20110913 12.5 19.3
20110914 10.1 19.1
20110915 11.4 19.4
20110916 10.4 20.4
20110917 11.3 16.6
20110918 10.2 15.1
20110919 9.9 18.1
20110920 13 19.1
20110921 13.8 18.2
20110922 11.4 17.8
20110923 10 18.4
20110924 8.9 21.7
20110925 11.2 23.8
20110926 15.1 24.5
20110927 14.4 23.2
20110928 13.3 25.8
20110929 13.7 27.3
20110930 14.6 26.1
20111001 13.7 26.9
20111002 12.9 25.9
20111003 13.4 25.6
20111004 14.6 19.2
20111005 15.4 18
20111006 9.1 16.7
20111007 7.3 15.3
20111008 8 10.2
20111009 9.5 15.9
20111010 15.5 18.8
20111011 14 16.3
20111012 13.7 16.4
20111013 6.7 15.8
20111014 4.2 15.1
20111015 2.7 15.7
20111016 3.4 16.3
20111017 7.4 16.2
20111018 7.2 12.9
20111019 5.1 12.3
20111020 2.9 11.2
20111021 1.9 12.1
20111022 2.2 11.5
20111023 5.1 16.7
20111024 4.8 15.6
20111025 10.1 12.8
20111026 8.7 14.1
20111027 7.5 18.1
20111028 10.8 18.9
20111029 11.3 18
20111030 11.8 16.3
20111031 9.5 17.3
20111101 10.4 17.3
20111102 8.3 16.4
20111103 14.4 17.8
20111104 12.8 18.6
20111105 11.9 18.2
20111106 10.7 13.5
20111107 7.9 10.7
20111108 8.2 11.8
20111109 7 15.1
20111110 5.4 18
20111111 4.3 12.3
20111112 4.8 15.5
20111113 3.7 8
20111114 2.1 14.2
20111115 -1.3 8.5
20111116 -1.9 7.1
20111117 1.4 8.9
20111118 5.2 11.2
20111119 3.4 12.8
20111120 3 14.2
20111121 2.2 13.7
20111122 6.8 14.4
20111123 7.5 10.3
20111124 4.7 9.8
20111125 4.2 7.9
20111126 4.3 10.6
20111127 2.8 11.8
20111128 0.6 10.2
20111129 4.3 9.9
20111130 4.9 11
20111201 5 12.3
20111202 5.2 12.3
20111203 6 10.3
20111204 5.8 9.3
20111205 2.8 6.9
20111206 2.6 7.3
20111207 5 9.3
20111208 2.4 11.5
20111209 3.6 10.9
20111210 0 6.3
20111211 0 7
20111212 6 8.8
20111213 4 10.5
20111214 2.1 7.6
20111215 4.6 7.1
20111216 0.2 11.2
20111217 0.3 5.4
20111218 0.3 4.3
20111219 0.4 3.4
20111220 1.7 7.4
20111221 3.4 6.8
20111222 6.8 10.6
20111223 5.4 10
20111224 4.3 7.1
20111225 5.9 10.3
20111226 8.2 9.9
20111227 6.5 10.2
20111228 4.3 6.9
20111229 3.4 8.2
20111230 3.5 6.8
20111231 3.9 11
20120101 9.8 13.6
20120102 4.6 9.8
20120103 4.6 11.1
20120104 4.7 7.9
20120105 4 10.5
20120106 2.8 6.5
20120107 4.9 9.1
20120108 3.1 8.1
20120109 5.5 11
20120110 7.8 10.8
20120111 7.6 9.9
20120112 3.9 10.5
20120113 2.3 7
20120114 0 6.5
20120115 -1.4 6.2
20120116 -2.2 5.8
20120117 -2.3 6.5
20120118 -0.3 7.2
20120119 5.6 11.6
20120120 3.3 7.2
20120121 4.8 11
20120122 4.2 10.8
20120123 3.2 8.2
20120124 0.3 4.7
20120125 3 6
20120126 4.2 8.5
20120127 1.9 8.6
20120128 0.7 6.4
20120129 -1.9 1.2
20120130 -1.9 -0.6
20120131 -5.2 -0.2
20120201 -8.1 -2.2
20120202 -9 -3.3
20120203 -10.2 -3.5
20120204 -13 -4
20120205 -9.5 -3.5
20120206 -9.1 -0.3
20120207 -11.9 -5.6
20120208 -6.5 -1.4
20120209 -8.4 -1.1
20120210 -8.4 -1.3
20120211 -10.8 -3.6
20120212 -10.4 -2.1
20120213 -2.2 3
20120214 2.7 5.6
20120215 3.8 6.6
20120216 3.8 8.5
20120217 3.7 7.9
20120218 3.1 8.8
20120219 -0.7 5.7
20120220 -2.7 5.8
20120221 1 7.1
20120222 2.1 8.5
20120223 5.1 10.4
20120224 8.1 10.9
20120225 5 10.3
20120226 1.6 7.3
20120227 1.3 9.4
20120228 7.2 9.4
20120229 7.1 9.1
20120301 6 9
20120302 6.1 8.5
20120303 7.3 12.9
20120304 4.6 10.4
20120305 0.3 4.6
20120306 0.3 7.3
20120307 0.3 6
20120308 1.3 8.5
20120309 2.7 11
20120310 7.4 11.2
20120311 5.4 14.1
20120312 3.2 14.9
20120313 6.8 10.2
20120314 4.6 12.6
20120315 3.1 20.3
20120316 5.4 17
20120317 7 12.3
20120318 4.7 11.3
20120319 2.6 11.5
20120320 2.2 13.2
20120321 4 16.4
20120322 5.6 20.6
20120323 7.1 20.6
20120324 6.9 19.5
20120325 7.3 18.2
20120326 6.5 18.5
20120327 6.4 19.5
20120328 6.6 19.4
20120329 4.1 15
20120330 4.3 8.9
20120331 3.5 8.8
20120401 -0.1 10.5
20120402 0.4 14.4
20120403 4.7 16.4
20120404 4.6 12.8
20120405 5.9 8.3
20120406 2.5 11.2
20120407 3.6 9.2
20120408 1.7 10.7
20120409 6.1 10.5
20120410 5.4 9.8
20120411 4.6 12.2
20120412 3.3 11.6
20120413 1.8 13.9
20120414 2.6 12.5
20120415 4 9.2
20120416 0.8 9.5
20120417 0.2 10.2
20120418 5 11.2
20120419 5.8 13
20120420 5.1 12
20120421 4.7 10.4
20120422 5.8 11.9
20120423 5.4 12.4
20120424 6.1 13.3
20120425 4.9 11.8
20120426 8.2 14.7
20120427 10.3 15.4
20120428 9.8 17.2
20120429 9.7 19.7
20120430 7.6 21
20120501 11.9 17.9
20120502 9.4 13.3
20120503 9.1 13.3
20120504 7.1 16.4
20120505 6.8 9.7
20120506 6.1 10.8
20120507 5 16.2
20120508 10 19.3
20120509 14 20.3
20120510 15.1 24.9
20120511 9 20.3
20120512 5.3 13.8
20120513 2.7 14.7
20120514 4.6 17.5
20120515 4.7 10.4
20120516 3.9 13.2
20120517 2.9 15.9
20120518 10.3 16.9
20120519 11.7 21.3
20120520 11.6 22.8
20120521 11 20.5
20120522 11.8 22.3
20120523 11.6 24.9
20120524 14.8 28.6
20120525 15.6 25.4
20120526 13.5 25.3
20120527 13.9 26.7
20120528 14.7 25.1
20120529 12.7 24.8
20120530 11.6 23
20120531 13.5 19.9
20120601 12.4 19.5
20120602 11.6 19.1
20120603 9.2 13.3
20120604 5.7 13.2
20120605 4.2 16.5
20120606 10.6 18
20120607 12.4 21.6
20120608 11 19.3
20120609 9.4 17.2
20120610 7.9 18.8
20120611 12.1 17.9
20120612 11.6 18.8
20120613 7.5 13.5
20120614 6.1 18.8
20120615 13.6 19.5
20120616 13.9 18.6
20120617 11.9 20.6
20120618 10.5 18.4
20120619 8.7 20.9
20120620 14.7 22.9
20120621 12.6 23.8
20120622 12.4 18.9
20120623 12 19.6
20120624 11.4 15.3
20120625 12.2 19.8
20120626 10.9 23.7
20120627 16.3 23.5
20120628 17.4 30.2
20120629 15.6 21
20120630 14.9 24.1
20120701 11.8 19
20120702 9.9 22.7
20120703 14.8 24.3
20120704 17.9 27.3
20120705 17.3 25.9
20120706 13.9 23.2
20120707 14.5 22.8
20120708 14.3 20.1
20120709 13.6 19.9
20120710 13.7 18.4
20120711 12.4 18.6
20120712 11.9 19.4
20120713 12.6 19.6
20120714 13 17.7
20120715 11.8 17.1
20120716 11.7 17
20120717 14.5 20.5
20120718 16 21
20120719 13.9 20.2
20120720 12.8 18.8
20120721 10.4 18.1
20120722 8.6 21.8
20120723 12.4 25.9
20120724 14.1 28.3
20120725 15.2 28.8
20120726 14.8 29.1
20120727 17.6 28.8
20120728 14.5 23.2
20120729 12.4 20.5
20120730 11.1 17.9
20120731 11.3 20.5
20120801 12.9 28.3
20120802 14.7 22.8
20120803 14.4 23.2
20120804 13.8 23.2
20120805 15 23.6
20120806 14.4 19.8
20120807 12.5 19.6
20120808 11.8 19.7
20120809 14.2 22.9
20120810 11.9 22.4
20120811 11.4 23
20120812 13.7 27.4
20120813 16.4 25.8
20120814 15.6 24.7
20120815 17.1 30.8
20120816 14.3 24.1
20120817 18.9 29.2
20120818 19 35
20120819 23.1 34.1
20120820 18.2 25.9
20120821 18.3 26.6
20120822 12.7 22.5
20120823 12 22.4
20120824 14.4 24
20120825 14.8 22.4
20120826 12 19.1
20120827 9.8 23.9
20120828 14.1 22.8
20120829 13.2 24.6
20120830 13 21.1
20120831 11.2 17.2
20120901 8 19.3
20120902 10.4 21.1
20120903 13.6 21.9
20120904 11.8 24.5
20120905 13.6 20.8
20120906 9.3 20.1
20120907 9 24.5
20120908 10.9 27.4
20120909 13.6 29.1
20120910 15.5 24.6
20120911 11.4 19.1
20120912 9.2 17.1
20120913 10.6 17.2
20120914 10.3 17.2
20120915 9.5 19.2
20120916 9.4 22.1
20120917 12.6 20
20120918 8.3 18.3
20120919 6.5 16.3
20120920 6.4 16.6
20120921 7.7 17.1
20120922 7.7 16.2
20120923 8.1 15.1
20120924 12.2 19
20120925 11.5 16.5
20120926 11.6 15.7
20120927 9.8 16
20120928 9.7 17.6
20120929 7 17.6
20120930 6 17
20121001 7.6 19.1
20121002 12.6 17.4
20121003 10.5 15.8
20121004 9.3 15.6
20121005 11 17.6
20121006 8.9 15.8
20121007 4.9 15.4
20121008 4.5 13.3
20121009 6.1 15.2
20121010 4.4 14.2
20121011 5.2 17.1
20121012 8.2 14.5
20121013 6.1 11.2
20121014 5 9.8
20121015 7.2 13.4
20121016 8 14.7
20121017 7.9 15.7
20121018 14.2 19
20121019 13.9 21.4
20121020 13.9 17.9
20121021 13 18.4
20121022 13.4 24.5
20121023 12 22.5
20121024 9.5 18.7
20121025 8.2 12.1
20121026 2.6 8.2
20121027 -0.1 7.2
20121028 -2.1 9.5
20121029 4.6 7.7
20121030 3.6 9.2
20121031 5.7 12.4
20121101 6.2 11.2
20121102 4.2 9.9
20121103 4.1 9.8
20121104 4.4 10.4
20121105 3 7.3
20121106 1.3 10.8
20121107 7.4 12.2
20121108 8.4 10.3
20121109 7.6 12
20121110 7.6 12.2
20121111 5.5 9.7
20121112 5.1 7.2
20121113 6.2 9.5
20121114 3.5 12.2
20121115 4 5.4
20121116 2.2 5.8
20121117 3 8.8
20121118 3.8 8.8
20121119 3.4 10.5
20121120 5 12.5
20121121 4 10.2
20121122 5.4 11.5
20121123 6.3 8.3
20121124 7.6 11.8
20121125 6.6 13.9
20121126 6 12.3
20121127 4.7 8.6
20121128 3 7.8
20121129 1.3 6.8
20121130 -1.2 2.4
20121201 1.9 3.2
20121202 -1 2.9
20121203 -1.1 7.1
20121204 1.9 5.4
20121205 0.3 3.2
20121206 -1.8 1.8
20121207 0.1 1.8
20121208 -1.7 2.6
20121209 0.2 6.5
20121210 -0.3 5.2
20121211 -2.9 1.4
20121212 -2.9 1.3
20121213 -4.5 3.2
20121214 3.2 10.2
20121215 7.7 9.9
20121216 6.5 8.3
20121217 4.3 8.2
20121218 4.1 6.3
20121219 3.4 8.1
20121220 2.6 7.6
20121221 7 8.8
20121222 6.4 12.2
20121223 8.3 12.8
20121224 8.3 12.7
20121225 7.2 12.1
20121226 5.4 9.8
20121227 5.8 9.8
20121228 5.1 10.8
20121229 8.7 12.4
20121230 3.7 8.9
20121231 7.3 10.1
20130101 2.4 7.9
20130102 2.7 8
20130103 6.8 10.5
20130104 7.3 9.3
20130105 6.8 7.9
20130106 7.4 8.4
20130107 5.9 7.9
20130108 4.9 7
20130109 4.7 5.2
20130110 1.2 6.1
20130111 -1.4 3.8
20130112 -3.2 2.6
20130113 -3.1 -0.7
20130114 -4.3 -1.2
20130115 -3.1 -0.4
20130116 -9.3 -1.3
20130117 -6.8 -4.4
20130118 -4.8 -0.6
20130119 -4 -2
20130120 -5.6 -2.4
20130121 -3.7 0.9
20130122 -4.4 3.9
20130123 -5.5 -1.1
20130124 -5.9 -2.9
20130125 -5.4 -2.4
20130126 -4.4 2
20130127 2.1 5.8
20130128 3.2 8
20130129 7.9 12.8
20130130 7.6 13.9
20130131 6.3 9.8
20130201 3.2 7.6
20130202 0.7 5.5
20130203 2 5.9
20130204 5.7 9.1
20130205 0.7 5.7
20130206 0.6 5.1
20130207 0.3 3.5
20130208 -2 3
20130209 -3.4 2.1
20130210 -2.1 2.5
20130211 -2.4 0.8
20130212 -3.8 -0.4
20130213 -2.4 2.5
20130214 -2.7 1.7
20130215 1.6 6.8
20130216 3.4 5.5
20130217 -0.8 5.8
20130218 -1.9 7.7
20130219 -1.9 6
20130220 -2.2 4
20130221 -3.8 0.8
20130222 -3.8 -0.5
20130223 -4.9 -0.6
20130224 -1.7 0.2
20130225 0.1 1.5
20130226 1 5.8
20130227 0 2.7
20130228 -0.2 2.7
20130301 0.8 4.3
20130302 1.2 3.6
20130303 1 6
20130304 -1.2 13.9
20130305 5.5 17.6
20130306 9.4 19.1
20130307 9.8 13.2
20130308 7.7 14.6
20130309 4.5 9.8
20130310 -0.7 4.4
20130311 -3.2 -0.7
20130312 -5 -1.3
20130313 -10.1 1.9
20130314 -4.3 2.7
20130315 -4.4 4
20130316 2.6 7.3
20130317 3.7 9.2
20130318 2.1 10
20130319 2.5 8
20130320 1.2 3.9
20130321 -0.5 5.4
20130322 -1.3 6.9
20130323 -1.2 2
20130324 -3 1.2
20130325 -1.7 3.2
20130326 -2.6 3.8
20130327 -2.9 5.5
20130328 -1 5.6
20130329 -3 1.9
20130330 -2.1 3.8
20130331 -2 3.1
20130401 -2.2 7.2
20130402 -1.5 7.8
20130403 -1.6 6.3
20130404 0.6 8.1
20130405 1 3.9
20130406 2.8 6.4
20130407 -1.4 10.8
20130408 2 9.9
20130409 4 9.9
20130410 6.7 8.9
20130411 7.5 12.5
20130412 7.8 12.9
20130413 6.5 14.4
20130414 12.1 23.3
20130415 9.6 17.8
20130416 10.8 17.1
20130417 11.8 22.3
20130418 7.9 19.2
20130419 5.5 10.7
20130420 2.8 11.9
20130421 3 13.8
20130422 2.3 14.2
20130423 8.4 16.4
20130424 6.7 21
20130425 10.1 24.2
20130426 5 15.7
20130427 4.5 10.8
20130428 3.7 12.7
20130429 4 13.1
20130430 3.5 14.9
20130501 5.6 17.8
20130502 9.5 17.6
20130503 8.7 18.7
20130504 6.2 15.9
20130505 7.8 18.5
20130506 6.6 21.3
20130507 11.7 22
20130508 10.8 19.4
20130509 9.4 15.6
20130510 9.2 14
20130511 8 13.8
20130512 6.5 13.1
20130513 8.5 14.4
20130514 8 11.3
20130515 8 16.1
20130516 7.6 9.9
20130517 7.5 9.3
20130518 7.8 14.4
20130519 7.4 19.3
20130520 8.7 11.6
20130521 8 10.7
20130522 7 12.3
20130523 2.9 8.9
20130524 2.6 8.4
20130525 4.4 13.3
20130526 6.7 14.1
20130527 6 18.3
20130528 7.7 21.2
20130529 8 11.4
20130530 9.1 13.8
20130531 9.9 18.9
20130601 8.3 15.8
20130602 7.5 17.2
20130603 8.2 14.9
20130604 7.5 19.4
20130605 9.3 23.3
20130606 12.8 26.1
20130607 14.9 25.6
20130608 11.6 23.6
20130609 10.1 19.1
20130610 9.1 17.4
20130611 8.2 20.9
20130612 15.5 22.6
20130613 11.2 19.8
20130614 9.9 18.5
20130615 11.6 18.6
20130616 11.8 19
20130617 12.9 23.7
20130618 17.2 29
20130619 18.8 25.7
20130620 17.2 24.6
20130621 14.6 18.1
20130622 12.6 18.6
20130623 12.4 18.2
20130624 11.5 14.7
20130625 8.8 16.8
20130626 6.9 18.2
20130627 10.5 15.5
20130628 11.6 16.1
20130629 9.8 17.8
20130630 9 22.1
20130701 11.2 18.9
20130702 9.8 22.3
20130703 14.5 19.4
20130704 14.1 18.5
20130705 14.3 20.3
20130706 13.7 26.6
20130707 16.4 27.3
20130708 16.2 27.1
20130709 15.5 26.4
20130710 14.4 22.9
20130711 13.6 20.2
20130712 11.5 19.5
20130713 12.3 22.7
20130714 12.2 25.2
20130715 15.9 26
20130716 14.3 26.8
20130717 17.5 27.3
20130718 18.7 28.7
20130719 17.2 27.4
20130720 15.6 23
20130721 15.5 30.7
20130722 19.3 32.4
20130723 17.6 31.4
20130724 18.9 26.1
20130725 18 28.3
20130726 20.1 28.2
20130727 18 26.9
20130728 16.7 24
20130729 15 23
20130730 14.5 20.8
20130731 16.6 24.1
20130801 18.3 31.7
20130802 20.9 33.9
20130803 15.8 23.9
20130804 14.6 26.7
20130805 14.6 28.8
20130806 15.6 23.2
20130807 14.7 16.9
20130808 13.1 21.4
20130809 12.4 22.6
20130810 11.7 19.5
20130811 10.9 22
20130812 13.3 20.7
20130813 11 19.6
20130814 10.4 21.4
20130815 12.8 23
20130816 15.2 27.5
20130817 16.2 24.2
20130818 15.8 23.2
20130819 12.7 20.9
20130820 12.8 22.6
20130821 12.5 24.3
20130822 13.5 23.6
20130823 15.8 26.5
20130824 14.8 19.5
20130825 13 21
20130826 14.2 22.1
20130827 14.8 23.5
20130828 11.7 22.4
20130829 12 23.3
20130830 12.3 22.2
20130831 11.5 20.8
20130901 8.6 18.1
20130902 11.7 22
20130903 12.3 25.2
20130904 14.9 27.8
20130905 17.2 31.6
20130906 16.4 24.7
20130907 15 20.2
20130908 11.8 20.8
20130909 9.7 17.2
20130910 9.2 14.9
20130911 11.4 17.2
20130912 10.5 16.9
20130913 10.1 16
20130914 10.7 16.3
20130915 8.7 16.4
20130916 7.8 16
20130917 7 13.9
20130918 9.2 13.9
20130919 7.2 14.7
20130920 9 16.1
20130921 8.6 17.1
20130922 14 19.3
20130923 11.4 20.4
20130924 10.3 21.9
20130925 10.2 20.4
20130926 9.7 18.7
20130927 8 17.1
20130928 9.6 18.5
20130929 9.6 18.2
20130930 7.3 17.6
20131001 6.9 18.1
20131002 7.5 20.1
20131003 10.1 22.3
20131004 14.5 20.7
20131005 11.5 18.3
20131006 10 18.6
20131007 9.1 18.9
20131008 10.1 18.7
20131009 8.6 15.9
20131010 5.5 12
20131011 6.3 9.5
20131012 4 11
20131013 7.1 9
20131014 8.9 11.6
20131015 9 13.2
20131016 8.4 12.8
20131017 11.5 14.8
20131018 10.5 17.1
20131019 9.8 17.6
20131020 12.9 18
20131021 12.9 18.3
20131022 14.9 22.7
20131023 11.1 18.3
20131024 10.8 17
20131025 12.3 19
20131026 15.3 20.5
20131027 12.4 16.2
20131028 10.3 16.3
20131029 6.8 12.2
20131030 5.7 13.1
20131031 6.3 13.5
20131101 8.4 12.2
20131102 8.8 13.5
20131103 6.9 10.2
20131104 5.1 12.6
20131105 3.2 9.3
20131106 8 14.1
20131107 9.6 14.1
20131108 7.4 11.4
20131109 6.5 10.3
20131110 2.7 8.3
20131111 1.6 10.1
20131112 5.7 8.7
20131113 2.5 11.4
20131114 3.1 7.8
20131115 3.9 8.3
20131116 1.4 4.9
20131117 2.8 6.4
20131118 3.5 5.6
20131119 3.9 7.1
20131120 0.4 5.1
20131121 1 4.1
20131122 1.5 5.1
20131123 3.2 6.3
20131124 2.4 8.4
20131125 4.7 6.6
20131126 4 7
20131127 0.6 7.3
20131128 4.3 8
20131129 3.9 8.2
20131130 3.7 8.6
20131201 4.6 8.7
20131202 2.2 8.7
